SaleID,DateKey,CustomerKey,ProductKey,StoreKey,Quantity,UnitListPrice,DiscountPct,UnitSalePrice,TotalSale,TotalCost,Profit,MarginPct,PaymentMethod,SaleChannel,ReturnFlag
VTA-0000218,20220215,107,16,17,1,62.99,5.0,59.84,59.84,39.76,20.08,33.56,PayPal,Tienda Fisica,No
VTA-0000219,20220215,117,29,13,1,82.71,0.0,82.71,82.71,60.64,22.07,26.68,Efectivo,Online,No
VTA-0000220,20220215,166,50,10,1,210.24,20.0,168.19,168.19,134.84,33.35,19.83,OXXO Pay,App Movil,No
VTA-0000221,20220215,102,26,8,1,129.39,15.0,109.98,109.98,82.81,27.17,24.7,OXXO Pay,Online,Si
VTA-0000222,20220216,2,21,13,2,457.01,0.0,457.01,914.02,648.32,265.7,29.07,PayPal,Tienda Fisica,No
VTA-0000223,20220216,6,4,15,1,727.14,0.0,727.14,727.14,525.94,201.2,27.67,OXXO Pay,App Movil,Si
VTA-0000224,20220216,104,34,14,3,4.77,5.0,4.53,13.59,11.85,1.74,12.8,PayPal,Online,Si
VTA-0000225,20220216,50,28,15,1,549.83,0.0,549.83,549.83,361.85,187.98,34.19,Transferencia,App Movil,No
VTA-0000226,20220217,86,20,13,2,104.32,10.0,93.89,187.78,131.42,56.36,30.01,Transferencia,Telefono,No
VTA-0000227,20220217,57,34,6,2,4.77,30.0,3.34,6.68,7.9,-1.22,-18.26,OXXO Pay,App Movil,No
VTA-0000228,20220217,154,33,16,2,4.47,5.0,4.25,8.5,7.18,1.32,15.53,Tarjeta Debito,Telefono,Si
VTA-0000229,20220217,34,41,6,2,348.99,0.0,348.99,697.98,488.16,209.82,30.06,Tarjeta Credito,Online,Si
VTA-0000230,20220217,62,17,4,3,108.44,0.0,108.44,325.32,192.27,133.05,40.9,Tarjeta Debito,App Movil,No
VTA-0000231,20220217,65,9,8,2,592.99,0.0,592.99,1185.98,859.96,326.02,27.49,Tarjeta Debito,Online,No
VTA-0000232,20220218,91,38,9,1,15.02,0.0,15.02,15.02,10.6,4.42,29.43,Efectivo,Tienda Fisica,No
VTA-0000233,20220218,93,21,7,1,457.01,0.0,457.01,457.01,324.16,132.85,29.07,Tarjeta Credito,Online,No
VTA-0000234,20220218,74,21,18,1,457.01,0.0,457.01,457.01,324.16,132.85,29.07,Transferencia,Telefono,No
VTA-0000235,20220218,145,5,16,1,956.08,15.0,812.67,812.67,645.16,167.51,20.61,PayPal,Online,No
VTA-0000236,20220219,99,38,4,1,15.02,0.0,15.02,15.02,10.6,4.42,29.43,PayPal,Tienda Fisica,No
VTA-0000237,20220220,99,24,12,1,101.94,0.0,101.94,101.94,67.27,34.67,34.01,Transferencia,Telefono,No
VTA-0000238,20220220,173,48,5,1,204.22,0.0,204.22,204.22,134.66,69.56,34.06,Transferencia,Tienda Fisica,No
VTA-0000239,20220220,181,50,8,4,210.24,15.0,178.7,714.8,539.36,175.44,24.54,Efectivo,App Movil,No
VTA-0000240,20220220,33,22,3,1,172.53,25.0,129.4,129.4,116.5,12.9,9.97,OXXO Pay,Online,No
VTA-0000241,20220221,121,16,4,1,62.99,0.0,62.99,62.99,39.76,23.23,36.88,Tarjeta Credito,App Movil,No
VTA-0000242,20220221,25,36,6,2,7.47,15.0,6.35,12.7,11.98,0.72,5.67,Tarjeta Credito,Tienda Fisica,No
VTA-0000243,20220221,19,9,16,1,592.99,0.0,592.99,592.99,429.98,163.01,27.49,OXXO Pay,App Movil,Si
VTA-0000244,20220221,157,6,20,3,356.83,5.0,338.99,1016.97,763.02,253.95,24.97,Transferencia,Telefono,No
VTA-0000245,20220221,119,18,18,1,137.89,20.0,110.31,110.31,83.81,26.5,24.02,Tarjeta Credito,Telefono,No
VTA-0000246,20220221,42,50,20,1,210.24,5.0,199.73,199.73,134.84,64.89,32.49,PayPal,App Movil,No
VTA-0000247,20220221,182,48,1,3,204.22,0.0,204.22,612.66,403.98,208.68,34.06,Efectivo,Online,No
VTA-0000248,20220221,22,38,20,1,15.02,10.0,13.52,13.52,10.6,2.92,21.6,PayPal,Tienda Fisica,No
VTA-0000249,20220221,60,45,3,2,144.66,20.0,115.73,231.46,176.16,55.3,23.89,Tarjeta Debito,Online,No
VTA-0000250,20220221,146,37,6,1,11.8,15.0,10.03,10.03,8.53,1.5,14.96,Efectivo,Telefono,No
VTA-0000251,20220221,39,20,3,1,104.32,30.0,73.02,73.02,65.71,7.31,10.01,Transferencia,Telefono,Si
VTA-0000252,20220222,54,43,1,2,334.93,15.0,284.69,569.38,435.36,134.02,23.54,Tarjeta Credito,Online,No
VTA-0000253,20220222,36,50,5,1,210.24,25.0,157.68,157.68,134.84,22.84,14.49,PayPal,Online,No
VTA-0000254,20220222,175,46,17,1,480.87,0.0,480.87,480.87,335.5,145.37,30.23,Transferencia,Tienda Fisica,No
VTA-0000255,20220222,80,3,9,1,530.38,0.0,530.38,530.38,370.42,159.96,30.16,Efectivo,App Movil,Si
VTA-0000256,20220222,33,18,5,1,137.89,10.0,124.1,124.1,83.81,40.29,32.47,OXXO Pay,Online,No
VTA-0000257,20220223,101,19,3,2,131.45,0.0,131.45,262.9,170.34,92.56,35.21,PayPal,Online,No
VTA-0000258,20220223,107,29,9,1,82.71,5.0,78.57,78.57,60.64,17.93,22.82,Tarjeta Credito,Tienda Fisica,No
VTA-0000259,20220223,98,40,19,1,14.65,15.0,12.45,12.45,10.55,1.9,15.26,PayPal,Telefono,Si
VTA-0000260,20220223,44,26,16,1,129.39,0.0,129.39,129.39,82.81,46.58,36.0,Transferencia,Tienda Fisica,No
VTA-0000261,20220223,31,42,10,2,400.59,0.0,400.59,801.18,532.42,268.76,33.55,Efectivo,App Movil,No
VTA-0000262,20220223,193,40,18,1,14.65,10.0,13.19,13.19,10.55,2.64,20.02,Tarjeta Debito,Online,No
VTA-0000263,20220223,79,30,2,1,547.47,25.0,410.6,410.6,364.07,46.53,11.33,Efectivo,Telefono,Si
VTA-0000264,20220224,162,37,5,1,11.8,0.0,11.8,11.8,8.53,3.27,27.71,Tarjeta Credito,Online,No
VTA-0000265,20220224,96,2,6,5,1044.13,20.0,835.3,4176.5,3504.6,671.9,16.09,PayPal,App Movil,No
VTA-0000266,20220224,12,47,6,1,188.85,30.0,132.19,132.19,115.92,16.27,12.31,OXXO Pay,Online,Si
VTA-0000267,20220224,85,50,4,2,210.24,0.0,210.24,420.48,269.68,150.8,35.86,Transferencia,App Movil,Si
VTA-0000268,20220225,124,8,11,1,554.6,20.0,443.68,443.68,400.05,43.63,9.83,OXXO Pay,Tienda Fisica,Si
VTA-0000269,20220225,119,6,13,1,356.83,20.0,285.46,285.46,254.34,31.12,10.9,Transferencia,App Movil,No
VTA-0000270,20220226,37,24,20,1,101.94,5.0,96.84,96.84,67.27,29.57,30.53,Tarjeta Debito,Tienda Fisica,Si
VTA-0000271,20220226,58,4,9,1,727.14,5.0,690.78,690.78,525.94,164.84,23.86,Efectivo,Tienda Fisica,No
VTA-0000272,20220226,116,38,19,1,15.02,30.0,10.51,10.51,10.6,-0.09,-0.86,Tarjeta Debito,Telefono,No
VTA-0000273,20220226,107,12,6,1,118.73,0.0,118.73,118.73,73.96,44.77,37.71,Tarjeta Debito,App Movil,No
VTA-0000274,20220226,57,30,12,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,Efectivo,Online,No
VTA-0000275,20220226,182,31,19,1,6.83,25.0,5.12,5.12,5.17,-0.05,-0.98,OXXO Pay,Tienda Fisica,No
VTA-0000276,20220226,9,11,1,1,137.12,0.0,137.12,137.12,87.63,49.49,36.09,Efectivo,Tienda Fisica,No
VTA-0000277,20220227,198,4,2,2,727.14,25.0,545.36,1090.72,1051.88,38.84,3.56,Transferencia,Tienda Fisica,Si
VTA-0000278,20220227,93,43,14,2,334.93,0.0,334.93,669.86,435.36,234.5,35.01,Tarjeta Debito,Tienda Fisica,No
VTA-0000279,20220227,113,30,19,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,Transferencia,Telefono,No
VTA-0000280,20220227,180,38,14,4,15.02,20.0,12.02,48.08,42.4,5.68,11.81,Transferencia,App Movil,No
VTA-0000281,20220228,44,38,6,1,15.02,15.0,12.77,12.77,10.6,2.17,16.99,PayPal,Telefono,No
VTA-0000282,20220228,106,46,3,2,480.87,10.0,432.78,865.56,671.0,194.56,22.48,Tarjeta Debito,Online,No
VTA-0000283,20220228,92,23,20,1,126.32,0.0,126.32,126.32,92.36,33.96,26.88,Transferencia,App Movil,Si
VTA-0000284,20220228,39,14,10,2,142.59,20.0,114.07,228.14,179.2,48.94,21.45,Efectivo,Tienda Fisica,Si
VTA-0000285,20220228,89,14,17,2,142.59,0.0,142.59,285.18,179.2,105.98,37.16,Transferencia,Online,No
VTA-0000286,20220301,142,40,19,1,14.65,0.0,14.65,14.65,10.55,4.1,27.99,OXXO Pay,Telefono,Si
VTA-0000287,20220301,157,36,6,1,7.47,15.0,6.35,6.35,5.99,0.36,5.67,OXXO Pay,App Movil,No
VTA-0000288,20220301,2,39,15,2,25.39,5.0,24.12,48.24,35.74,12.5,25.91,Transferencia,App Movil,No
VTA-0000289,20220301,134,30,20,2,547.47,5.0,520.1,1040.2,728.14,312.06,30.0,Tarjeta Debito,App Movil,No
VTA-0000290,20220302,6,42,10,1,400.59,25.0,300.44,300.44,266.21,34.23,11.39,Tarjeta Credito,App Movil,Si
VTA-0000291,20220302,167,43,15,1,334.93,0.0,334.93,334.93,217.68,117.25,35.01,Efectivo,Telefono,No
VTA-0000292,20220302,60,8,9,2,554.6,0.0,554.6,1109.2,800.1,309.1,27.87,OXXO Pay,Telefono,No
VTA-0000293,20220303,25,25,1,1,75.49,15.0,64.17,64.17,53.74,10.43,16.25,Tarjeta Debito,Telefono,No
VTA-0000294,20220303,192,22,7,2,172.53,10.0,155.28,310.56,233.0,77.56,24.97,Tarjeta Credito,Telefono,No
VTA-0000295,20220303,151,5,14,3,956.08,10.0,860.47,2581.41,1935.48,645.93,25.02,OXXO Pay,Tienda Fisica,Si
VTA-0000296,20220303,121,30,16,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,Tarjeta Debito,Telefono,No
VTA-0000297,20220303,19,11,7,1,137.12,10.0,123.41,123.41,87.63,35.78,28.99,Transferencia,App Movil,Si
VTA-0000298,20220304,54,28,12,2,549.83,30.0,384.88,769.76,723.7,46.06,5.98,PayPal,Online,No
VTA-0000299,20220304,91,41,7,2,348.99,0.0,348.99,697.98,488.16,209.82,30.06,PayPal,Tienda Fisica,Si
VTA-0000300,20220304,196,11,15,2,137.12,0.0,137.12,274.24,175.26,98.98,36.09,Transferencia,Tienda Fisica,No
VTA-0000301,20220304,63,4,2,1,727.14,20.0,581.71,581.71,525.94,55.77,9.59,OXXO Pay,Tienda Fisica,No
VTA-0000302,20220304,15,40,17,1,14.65,30.0,10.25,10.25,10.55,-0.3,-2.93,Transferencia,Online,No
VTA-0000303,20220305,1,33,1,1,4.47,10.0,4.02,4.02,3.59,0.43,10.7,Efectivo,Telefono,No
VTA-0000304,20220305,79,19,2,2,131.45,15.0,111.73,223.46,170.34,53.12,23.77,Tarjeta Debito,Online,No
VTA-0000305,20220305,174,2,13,1,1044.13,15.0,887.51,887.51,700.92,186.59,21.02,Transferencia,App Movil,No
VTA-0000306,20220305,23,31,5,2,6.83,25.0,5.12,10.24,10.34,-0.1,-0.98,Efectivo,Tienda Fisica,Si
VTA-0000307,20220305,150,7,2,2,843.52,0.0,843.52,1687.04,1191.02,496.02,29.4,Tarjeta Debito,App Movil,No
VTA-0000308,20220305,87,26,19,1,129.39,10.0,116.45,116.45,82.81,33.64,28.89,PayPal,App Movil,No
VTA-0000309,20220305,4,6,3,1,356.83,20.0,285.46,285.46,254.34,31.12,10.9,Tarjeta Credito,Online,No
VTA-0000310,20220305,56,34,3,1,4.77,25.0,3.58,3.58,3.95,-0.37,-10.34,Efectivo,Tienda Fisica,No
VTA-0000311,20220306,18,47,13,2,188.85,10.0,169.97,339.94,231.84,108.1,31.8,Tarjeta Debito,Tienda Fisica,No
VTA-0000312,20220306,101,11,14,1,137.12,0.0,137.12,137.12,87.63,49.49,36.09,Tarjeta Credito,Tienda Fisica,No
VTA-0000313,20220306,83,19,19,2,131.45,0.0,131.45,262.9,170.34,92.56,35.21,Tarjeta Debito,Telefono,No
VTA-0000314,20220307,144,43,18,1,334.93,5.0,318.18,318.18,217.68,100.5,31.59,Efectivo,App Movil,Si
VTA-0000315,20220307,12,25,2,2,75.49,20.0,60.39,120.78,107.48,13.3,11.01,Tarjeta Credito,Online,No
VTA-0000316,20220307,29,38,7,1,15.02,0.0,15.02,15.02,10.6,4.42,29.43,Tarjeta Credito,App Movil,No
VTA-0000317,20220307,64,3,3,1,530.38,0.0,530.38,530.38,370.42,159.96,30.16,Tarjeta Credito,Telefono,No
VTA-0000318,20220308,176,50,15,3,210.24,20.0,168.19,504.57,404.52,100.05,19.83,Transferencia,App Movil,Si
VTA-0000319,20220308,1,8,11,1,554.6,0.0,554.6,554.6,400.05,154.55,27.87,OXXO Pay,Online,Si
VTA-0000320,20220308,138,35,8,3,22.04,10.0,19.84,59.52,48.75,10.77,18.09,Efectivo,Telefono,No
VTA-0000321,20220308,8,42,18,2,400.59,0.0,400.59,801.18,532.42,268.76,33.55,Efectivo,Online,No
VTA-0000322,20220308,148,7,7,4,843.52,5.0,801.34,3205.36,2382.04,823.32,25.69,Efectivo,Tienda Fisica,No
VTA-0000323,20220308,156,5,2,2,956.08,5.0,908.28,1816.56,1290.32,526.24,28.97,PayPal,Online,No
VTA-0000324,20220309,69,16,4,1,62.99,5.0,59.84,59.84,39.76,20.08,33.56,Transferencia,Telefono,No
VTA-0000325,20220309,39,46,1,2,480.87,0.0,480.87,961.74,671.0,290.74,30.23,Efectivo,Telefono,No
VTA-0000326,20220310,69,37,18,1,11.8,0.0,11.8,11.8,8.53,3.27,27.71,Transferencia,Tienda Fisica,No
VTA-0000327,20220310,128,46,11,1,480.87,30.0,336.61,336.61,335.5,1.11,0.33,Efectivo,Online,No
VTA-0000328,20220310,109,26,7,1,129.39,15.0,109.98,109.98,82.81,27.17,24.7,Transferencia,Telefono,No
VTA-0000329,20220310,30,49,17,2,315.78,0.0,315.78,631.56,438.58,192.98,30.56,OXXO Pay,App Movil,No
VTA-0000330,20220310,184,37,17,2,11.8,15.0,10.03,20.06,17.06,3.0,14.96,Tarjeta Credito,Telefono,No
VTA-0000331,20220310,98,17,4,4,108.44,15.0,92.17,368.68,256.36,112.32,30.47,Efectivo,Telefono,No
VTA-0000332,20220310,92,17,3,2,108.44,25.0,81.33,162.66,128.18,34.48,21.2,Transferencia,Tienda Fisica,No
VTA-0000333,20220310,132,44,18,1,189.76,15.0,161.3,161.3,124.23,37.07,22.98,OXXO Pay,Telefono,No
VTA-0000334,20220311,118,6,3,1,356.83,0.0,356.83,356.83,254.34,102.49,28.72,OXXO Pay,App Movil,No
VTA-0000335,20220311,121,18,10,1,137.89,30.0,96.52,96.52,83.81,12.71,13.17,PayPal,Telefono,No
VTA-0000336,20220311,197,36,2,1,7.47,0.0,7.47,7.47,5.99,1.48,19.81,PayPal,Telefono,No
VTA-0000337,20220311,19,18,3,2,137.89,15.0,117.21,234.42,167.62,66.8,28.5,Tarjeta Credito,Telefono,No
VTA-0000338,20220311,93,45,4,1,144.66,0.0,144.66,144.66,88.08,56.58,39.11,Efectivo,Telefono,No
VTA-0000339,20220311,68,1,3,1,330.81,0.0,330.81,330.81,229.0,101.81,30.78,Tarjeta Debito,Online,No
VTA-0000340,20220311,122,36,13,1,7.47,10.0,6.72,6.72,5.99,0.73,10.86,PayPal,Telefono,Si
VTA-0000341,20220311,150,31,1,1,6.83,15.0,5.81,5.81,5.17,0.64,11.02,PayPal,Online,No
VTA-0000342,20220311,133,14,19,1,142.59,0.0,142.59,142.59,89.6,52.99,37.16,PayPal,App Movil,No
VTA-0000343,20220311,31,19,17,2,131.45,0.0,131.45,262.9,170.34,92.56,35.21,Efectivo,App Movil,Si
VTA-0000344,20220312,132,29,16,2,82.71,10.0,74.44,148.88,121.28,27.6,18.54,Tarjeta Credito,App Movil,No
VTA-0000345,20220312,167,8,4,1,554.6,15.0,471.41,471.41,400.05,71.36,15.14,Tarjeta Debito,Tienda Fisica,Si
VTA-0000346,20220312,127,8,10,1,554.6,15.0,471.41,471.41,400.05,71.36,15.14,OXXO Pay,Telefono,No
VTA-0000347,20220312,12,21,19,1,457.01,10.0,411.31,411.31,324.16,87.15,21.19,PayPal,Telefono,No
VTA-0000348,20220312,92,15,2,1,82.81,15.0,70.39,70.39,48.45,21.94,31.17,PayPal,Telefono,No
VTA-0000349,20220312,124,28,4,3,549.83,15.0,467.36,1402.08,1085.55,316.53,22.58,Efectivo,App Movil,No
VTA-0000350,20220313,97,21,12,1,457.01,0.0,457.01,457.01,324.16,132.85,29.07,Transferencia,Online,No
VTA-0000351,20220313,120,15,14,2,82.81,0.0,82.81,165.62,96.9,68.72,41.49,Efectivo,Telefono,No
VTA-0000352,20220313,137,41,20,1,348.99,0.0,348.99,348.99,244.08,104.91,30.06,Tarjeta Debito,App Movil,Si
VTA-0000353,20220313,2,27,3,1,477.83,0.0,477.83,477.83,303.8,174.03,36.42,Efectivo,Telefono,No
VTA-0000354,20220313,167,2,15,2,1044.13,0.0,1044.13,2088.26,1401.84,686.42,32.87,OXXO Pay,Telefono,Si
VTA-0000355,20220314,46,25,4,1,75.49,0.0,75.49,75.49,53.74,21.75,28.81,Tarjeta Debito,App Movil,No
VTA-0000356,20220314,53,4,19,1,727.14,0.0,727.14,727.14,525.94,201.2,27.67,Transferencia,Online,No
VTA-0000357,20220314,25,16,18,3,62.99,5.0,59.84,179.52,119.28,60.24,33.56,Tarjeta Credito,Telefono,Si
VTA-0000358,20220314,117,47,15,1,188.85,15.0,160.52,160.52,115.92,44.6,27.78,Efectivo,Tienda Fisica,No
VTA-0000359,20220315,44,16,4,1,62.99,20.0,50.39,50.39,39.76,10.63,21.1,OXXO Pay,Tienda Fisica,No
VTA-0000360,20220315,76,33,2,1,4.47,0.0,4.47,4.47,3.59,0.88,19.69,PayPal,Tienda Fisica,No
VTA-0000361,20220315,89,23,4,1,126.32,0.0,126.32,126.32,92.36,33.96,26.88,PayPal,App Movil,No
VTA-0000362,20220315,155,12,19,1,118.73,10.0,106.86,106.86,73.96,32.9,30.79,Efectivo,App Movil,No
VTA-0000363,20220315,35,15,15,1,82.81,5.0,78.67,78.67,48.45,30.22,38.41,Tarjeta Debito,Tienda Fisica,Si
VTA-0000364,20220315,40,46,4,1,480.87,0.0,480.87,480.87,335.5,145.37,30.23,Efectivo,Tienda Fisica,No
VTA-0000365,20220315,90,9,14,1,592.99,20.0,474.39,474.39,429.98,44.41,9.36,PayPal,Online,No
VTA-0000366,20220315,177,7,1,1,843.52,20.0,674.82,674.82,595.51,79.31,11.75,OXXO Pay,Telefono,No
VTA-0000367,20220316,114,15,16,1,82.81,0.0,82.81,82.81,48.45,34.36,41.49,PayPal,Telefono,No
VTA-0000368,20220316,189,14,8,3,142.59,0.0,142.59,427.77,268.8,158.97,37.16,Efectivo,App Movil,No
VTA-0000369,20220316,39,41,18,1,348.99,10.0,314.09,314.09,244.08,70.01,22.29,OXXO Pay,Telefono,No
VTA-0000370,20220316,196,6,13,2,356.83,0.0,356.83,713.66,508.68,204.98,28.72,Transferencia,Telefono,No
VTA-0000371,20220316,24,26,9,1,129.39,0.0,129.39,129.39,82.81,46.58,36.0,Efectivo,Telefono,No
VTA-0000372,20220316,143,2,10,1,1044.13,30.0,730.89,730.89,700.92,29.97,4.1,Transferencia,Telefono,No
VTA-0000373,20220316,85,2,13,1,1044.13,25.0,783.1,783.1,700.92,82.18,10.49,PayPal,Tienda Fisica,Si
VTA-0000374,20220317,59,29,2,2,82.71,15.0,70.3,140.6,121.28,19.32,13.74,Transferencia,Tienda Fisica,Si
VTA-0000375,20220317,186,6,5,1,356.83,30.0,249.78,249.78,254.34,-4.56,-1.83,Efectivo,Tienda Fisica,No
VTA-0000376,20220317,116,11,8,2,137.12,15.0,116.55,233.1,175.26,57.84,24.81,PayPal,Online,No
VTA-0000377,20220317,152,29,5,2,82.71,25.0,62.03,124.06,121.28,2.78,2.24,OXXO Pay,Tienda Fisica,No
VTA-0000378,20220317,156,7,19,3,843.52,0.0,843.52,2530.56,1786.53,744.03,29.4,Efectivo,Tienda Fisica,No
VTA-0000379,20220317,28,8,6,3,554.6,30.0,388.22,1164.66,1200.15,-35.49,-3.05,OXXO Pay,Online,No
VTA-0000380,20220317,51,4,8,5,727.14,10.0,654.43,3272.15,2629.7,642.45,19.63,Efectivo,Telefono,Si
VTA-0000381,20220317,199,48,8,1,204.22,0.0,204.22,204.22,134.66,69.56,34.06,Efectivo,App Movil,No
VTA-0000382,20220317,192,40,16,1,14.65,0.0,14.65,14.65,10.55,4.1,27.99,OXXO Pay,Tienda Fisica,No
VTA-0000383,20220318,106,39,16,1,25.39,15.0,21.58,21.58,17.87,3.71,17.19,PayPal,Tienda Fisica,Si
VTA-0000384,20220318,69,3,16,1,530.38,20.0,424.3,424.3,370.42,53.88,12.7,Tarjeta Debito,Online,No
VTA-0000385,20220318,183,42,3,2,400.59,25.0,300.44,600.88,532.42,68.46,11.39,Transferencia,Telefono,No
VTA-0000386,20220318,46,9,12,1,592.99,5.0,563.34,563.34,429.98,133.36,23.67,PayPal,Online,Si
VTA-0000387,20220318,172,41,17,1,348.99,10.0,314.09,314.09,244.08,70.01,22.29,PayPal,Tienda Fisica,No
VTA-0000388,20220318,79,36,10,4,7.47,10.0,6.72,26.88,23.96,2.92,10.86,Tarjeta Debito,Online,No
VTA-0000389,20220319,72,26,12,3,129.39,5.0,122.92,368.76,248.43,120.33,32.63,Tarjeta Credito,Telefono,No
VTA-0000390,20220319,10,20,12,1,104.32,5.0,99.1,99.1,65.71,33.39,33.69,Tarjeta Credito,Tienda Fisica,No
VTA-0000391,20220319,59,31,1,2,6.83,0.0,6.83,13.66,10.34,3.32,24.3,Tarjeta Debito,Tienda Fisica,Si
VTA-0000392,20220319,183,31,16,1,6.83,0.0,6.83,6.83,5.17,1.66,24.3,Efectivo,Tienda Fisica,Si
VTA-0000393,20220319,15,37,16,1,11.8,10.0,10.62,10.62,8.53,2.09,19.68,Tarjeta Debito,Online,No
VTA-0000394,20220320,26,43,18,2,334.93,25.0,251.2,502.4,435.36,67.04,13.34,Efectivo,App Movil,No
VTA-0000395,20220320,85,8,16,1,554.6,0.0,554.6,554.6,400.05,154.55,27.87,Tarjeta Debito,Online,Si
VTA-0000396,20220320,185,39,2,1,25.39,0.0,25.39,25.39,17.87,7.52,29.62,Transferencia,Telefono,No
VTA-0000397,20220321,58,19,14,1,131.45,0.0,131.45,131.45,85.17,46.28,35.21,PayPal,Telefono,No
VTA-0000398,20220321,33,33,14,2,4.47,0.0,4.47,8.94,7.18,1.76,19.69,Transferencia,Tienda Fisica,No
VTA-0000399,20220321,86,14,19,2,142.59,30.0,99.81,199.62,179.2,20.42,10.23,Tarjeta Credito,Tienda Fisica,Si
VTA-0000400,20220321,111,2,9,4,1044.13,20.0,835.3,3341.2,2803.68,537.52,16.09,Tarjeta Credito,App Movil,No
VTA-0000401,20220321,98,21,4,1,457.01,15.0,388.46,388.46,324.16,64.3,16.55,Transferencia,Online,No
VTA-0000402,20220321,185,41,8,1,348.99,10.0,314.09,314.09,244.08,70.01,22.29,Tarjeta Credito,Telefono,Si
VTA-0000403,20220322,24,34,5,2,4.77,15.0,4.05,8.1,7.9,0.2,2.47,PayPal,Online,No
VTA-0000404,20220322,142,47,15,1,188.85,0.0,188.85,188.85,115.92,72.93,38.62,OXXO Pay,Telefono,No
VTA-0000405,20220322,89,29,8,2,82.71,5.0,78.57,157.14,121.28,35.86,22.82,Transferencia,Tienda Fisica,Si
VTA-0000406,20220322,160,34,10,2,4.77,0.0,4.77,9.54,7.9,1.64,17.19,Tarjeta Debito,App Movil,No
VTA-0000407,20220322,137,25,12,1,75.49,25.0,56.62,56.62,53.74,2.88,5.09,OXXO Pay,Telefono,No
VTA-0000408,20220323,34,44,13,2,189.76,30.0,132.83,265.66,248.46,17.2,6.47,Tarjeta Debito,Online,No
VTA-0000409,20220323,95,27,13,2,477.83,10.0,430.05,860.1,607.6,252.5,29.36,PayPal,App Movil,No
VTA-0000410,20220323,30,49,13,1,315.78,20.0,252.62,252.62,219.29,33.33,13.19,Tarjeta Debito,Online,No
VTA-0000411,20220323,50,13,3,1,128.52,5.0,122.09,122.09,77.81,44.28,36.27,PayPal,Tienda Fisica,No
VTA-0000412,20220323,89,2,15,1,1044.13,15.0,887.51,887.51,700.92,186.59,21.02,OXXO Pay,App Movil,No
VTA-0000413,20220324,55,24,9,2,101.94,30.0,71.36,142.72,134.54,8.18,5.73,Tarjeta Debito,Tienda Fisica,No
VTA-0000414,20220324,61,20,6,1,104.32,0.0,104.32,104.32,65.71,38.61,37.01,Tarjeta Debito,App Movil,No
VTA-0000415,20220324,147,50,6,2,210.24,0.0,210.24,420.48,269.68,150.8,35.86,Tarjeta Credito,App Movil,No
VTA-0000416,20220324,89,27,19,1,477.83,5.0,453.94,453.94,303.8,150.14,33.07,Tarjeta Debito,Telefono,No
VTA-0000417,20220324,57,1,12,1,330.81,0.0,330.81,330.81,229.0,101.81,30.78,Efectivo,Online,No
VTA-0000418,20220324,116,41,11,1,348.99,10.0,314.09,314.09,244.08,70.01,22.29,Tarjeta Debito,Online,No
VTA-0000419,20220324,132,13,19,1,128.52,0.0,128.52,128.52,77.81,50.71,39.46,Efectivo,App Movil,No
VTA-0000420,20220324,150,21,3,3,457.01,0.0,457.01,1371.03,972.48,398.55,29.07,Tarjeta Credito,Telefono,No
VTA-0000421,20220324,60,41,3,1,348.99,25.0,261.74,261.74,244.08,17.66,6.75,OXXO Pay,Telefono,No
VTA-0000422,20220324,46,46,17,1,480.87,30.0,336.61,336.61,335.5,1.11,0.33,Efectivo,Tienda Fisica,No
VTA-0000423,20220324,132,48,19,2,204.22,25.0,153.16,306.32,269.32,37.0,12.08,Efectivo,Online,No
VTA-0000424,20220324,156,31,1,2,6.83,15.0,5.81,11.62,10.34,1.28,11.02,Tarjeta Debito,Online,No
VTA-0000425,20220325,107,31,11,2,6.83,20.0,5.46,10.92,10.34,0.58,5.31,Efectivo,Tienda Fisica,No
VTA-0000426,20220325,5,4,18,1,727.14,25.0,545.36,545.36,525.94,19.42,3.56,Transferencia,Tienda Fisica,No
VTA-0000427,20220325,172,18,13,1,137.89,0.0,137.89,137.89,83.81,54.08,39.22,OXXO Pay,Telefono,No
VTA-0000428,20220325,184,16,14,1,62.99,15.0,53.54,53.54,39.76,13.78,25.74,Tarjeta Debito,Online,No
VTA-0000429,20220325,140,29,2,1,82.71,0.0,82.71,82.71,60.64,22.07,26.68,Efectivo,Online,No
VTA-0000430,20220325,13,28,14,2,549.83,0.0,549.83,1099.66,723.7,375.96,34.19,Tarjeta Credito,Online,No
VTA-0000431,20220325,10,50,6,2,210.24,30.0,147.17,294.34,269.68,24.66,8.38,PayPal,Tienda Fisica,No
VTA-0000432,20220325,199,47,4,1,188.85,30.0,132.19,132.19,115.92,16.27,12.31,Efectivo,App Movil,No
VTA-0000433,20220325,116,34,7,1,4.77,15.0,4.05,4.05,3.95,0.1,2.47,PayPal,Telefono,No
VTA-0000434,20220325,130,32,20,2,4.17,30.0,2.92,5.84,6.16,-0.32,-5.48,OXXO Pay,Tienda Fisica,No
VTA-0000435,20220326,158,5,2,1,956.08,20.0,764.86,764.86,645.16,119.7,15.65,Efectivo,Online,No
VTA-0000436,20220326,57,16,4,2,62.99,0.0,62.99,125.98,79.52,46.46,36.88,PayPal,Tienda Fisica,No
